work_item,target,action,position,other,confidence,frequency
左右キャスターストッパーフック部分切り出し取付加工溶接,,溶接,左,右キャスターストッパーフック部分切り出し取付加工,60,1
左ステンサイドガードステー折損修正溶接,ステー,溶接,左,ステンサイドガード折損修正,100,1
UDPCカバー,カバー,,,UDPC,40,1
ステー取付,ステー,取付,,,80,1
ブラケットボルト折れ込み修理,ブラケット,修理,,ボルト折れ込み,80,1
煽りドア開閉補助装置持ち込み品取替,ドア,取替,,煽り開閉補助装置持ち込み品,80,1
サイドガード足載せプレート左右鈑金修理,ガード,修理,左,サイド足載せプレート右鈑金,100,1
幌骨枠差し込み口4ケ加工取替,,取替,,幌骨枠差し込み口4ケ加工,40,1
1ケ鈑金修理,,修理,,1ケ鈑金,40,1
ブラケット溶接修理,ブラケット,修理,,溶接,80,1
荷台歩み板修正,,修正,,荷台歩み板,40,1
右バックミラーアーム脱着,ミラー,脱着,右,バックアーム,100,1
ドアバイザーコーキング処理,ドア,,,バイザーコーキング処理,40,1
スケット脱着付替え加工,,脱着,,スケット付替え加工,40,1
右後ろ煽りドアキャッチ取替,ドア,取替,右,後ろ煽りキャッチ,100,1
キャッチ受け脱着鈑金修理,キャッチ,脱着,,受け鈑金修理,80,1
L型ステイ折損修正溶接,,溶接,,L型ステイ折損修正,40,1
右後ろ煽りドアスケット取外し,ドア,,右,後ろ煽りスケット取外し,60,1
マニュホルドスタッドボルト折れ込み修理,,修理,,マニュホルドスタッドボルト折れ込み,40,1
架台位置替え加工,,加工,,架台位置替え,40,1
ジョルダー脱着付替え加工,,脱着,,ジョルダー付替え加工,40,1
踊場枠骨ステー脱着折損修正溶接,ステー,脱着,,踊場枠骨折損修正溶接,80,1
サイドバンパー亀裂溶接左右5カ所,バンパー,溶接,左,サイド亀裂右5カ所,100,1
床鉄板前側切断取外し,,切断,前,床鉄板側取外し,60,1
AHIノズルボルト折れ込み修理,,修理,,AHIノズルボルト折れ込み,40,1
ドライバーシート肘掛け脱着点検,シート,脱着,,ドライバー肘掛け点検,80,1
右煽りドアスケット前側取替,ドア,取替,右,煽りスケット前側,100,1
後ろ側取付,,取付,後,ろ側,60,1
煽りドア開閉補助装置分解曲がり直し鈑金,ドア,直し,,煽り開閉補助装置分解曲がり鈑金,80,1
スプリングカバー取替,カバー,取替,,スプリング,80,1
アウトリガーASSY取替,,取替,,アウトリガーASSY,40,1
ステイ付替え加工,,加工,,ステイ付替え,40,1
溶接ブラケット切断取替加工,ブラケット,取替,,溶接切断加工,80,1
フレーム鈑金,,鈑金,,フレーム,40,1
テールパイプ切替加工,パイプ,加工,,テール切替,80,1
左右ステイ取替,,取替,左,右ステイ,60,1
マーカーステイ折損ステン溶接,,溶接,,マーカーステイ折損ステン,40,1
燃料タンク渡りホース取替,ホース,取替,,燃料タンク渡り,80,1
煽りスケット4ヶ所調整,,調整,,煽りスケット4ヶ所,40,1
駐車ブレーキハンドル取付,ハンドル,取付,,駐車ブレーキ,80,1
左ミラーアームガタガ取り点検,ミラー,,左,アームガタガ取り点検,60,1
左リヤ泥除けゴム取付,ゴム,取付,左,リヤ泥除け,100,1
左右ドア建付け調整,ドア,調整,左,右建付け,100,1
キャッチグリスアップ,キャッチ,,,グリスアップ,40,1
左ミラーアーム･左右コーナーパネル脱着,パネル,脱着,左,ミラーアーム･左右コーナー,100,1
ワイパーアームASSY取替,,取替,,ワイパーアームASSY,40,1
煽りドアキャッチ受けブラケット切断加工調整,ドア,調整,,煽りキャッチ受けブラケット切断加工,80,1
ボデー床ダンプ当たり面鉄板張りダンプ降板当たり調整,,調整,,ボデー床ダンプ当たり面鉄板張りダンプ降板当たり,40,1
キャスターストッパー作成作業,,,,,0,1
キャスターストッパー取替加工,,取替,,キャスターストッパー加工,40,1
バッテリーブラケット建込溶接修理,ブラケット,修理,,バッテリー建込溶接,80,1
鳥居アルミ縞鋼板破損部分応急切断加工,鋼板,切断,,鳥居アルミ縞破損部分応急加工,80,1
曲がり修正穴掘りリベット留め加工,,加工,,曲がり修正穴掘りリベット留め,40,1
雨漏り補修コーキング処理,,補修,,雨漏りコーキング処理,40,1
左右フレーム前側腐食部分切断鉄板張り加工溶接2カ所,,溶接,左,右フレーム前側腐食部分切断鉄板張り加工2カ所,60,1
サイドガード切替加工溶接4本,ガード,溶接,サイド,切替加工4本,100,1
突っ張り棒切断取替加工溶接1本,,取替,,突っ張り棒切断加工溶接1本,40,1
出張距離70㎞,,,,,0,1
左前スケット分解アームハンドル鈑金･ストッパーステン溶接,ハンドル,溶接,左,前スケット分解アーム鈑金･ストッパーステン,100,1
乗降ハンドル,ハンドル,,,乗降,40,1
室内養生作業,,,内,室養生作業,20,1
シートカバー付替え,カバー,付替,,シートえ,80,1
左センタースロットルハンドル,ハンドル,,左,センタースロットル,60,1
ガイド切断取外し,,切断,外,ガイド取し,60,1
左センタースロットルハンドル切断取外し,ハンドル,切断,左,センタースロットル取外し,100,1
燃料タンクバンド切断取替加工,タンク,取替,,燃料バンド切断加工,80,1
左セイコーラックガイド取外し,,,左,セイコーラックガイド取外し,20,1
左右煽りドア開閉補助装置4ヶ所アームハンドル修正穴掘り通しボルト止め加工,ドア,加工,左,右煽り開閉補助装置4ヶ所アームハンドル修正穴掘り通しボルト止め,100,1
工具箱取付ボルト切断取外し,,切断,外,工具箱取付ボルト取し,60,1
左ウィング前ロアレール破損部脱着,レール,脱着,左,ウィング前ロア破損部,100,1
応急鈑金･亀裂応急アルミ溶接,,溶接,,応急鈑金･亀裂応急アルミ,40,1
右煽りドア前後開閉補助装置２個取替,ドア,取替,右,煽り前後開閉補助装置２個,100,1
左前煽りドア開閉補助装置穴掘り取替加工,ドア,取替,左,前煽り開閉補助装置穴掘り加工,100,1
ボルト切断取替加工3本,,取替,,ボルト切断加工3本,40,1
前後左右フェリーフックブラケット製作取付加工4ヶ所,ブラケット,製作,左,前後右フェリーフック取付加工4ヶ所,100,1
左右フェンダープレート取付ボルト増し締め点検,フェンダー,取付,左,右プレートボルト増し締め点検,100,1
ステンボルト取付（ボルト込み）,,取付,,ステンボルト（ボルト込み）,40,1
カプラースイッチレバー製作取替加工,,取替,,カプラースイッチレバー製作加工,40,1
スペアタイヤブラケット脱着,タイヤ,脱着,,スペアブラケット,80,1
折損ボルト取替（12ミリボルト込み）,,取替,,折損ボルト（12ミリボルト込み）,40,1
乗降ハンドル脱着,ハンドル,脱着,,乗降,80,1
1月15日ドライバーシート肘掛け脱着分解応急修理,シート,脱着,,1月15日ドライバー肘掛け分解応急修理,80,1
ボルト穴タップ掛け加工,,加工,,ボルト穴タップ掛け,40,1
左サイドガードステップ2枚リベット打ち替え,ステップ,,左,サイドガード2枚リベット打ち替え,60,1
コーキング打設,,,,,0,1
右スプリングラバー前後清掃ボルト切断取替,,取替,右,スプリングラバー前後清掃ボルト切断,60,1
ラバー２個取替加工,,取替,,ラバー２個加工,40,1
リヤゲート嚙み込みヒンジ修理,ヒンジ,修理,,リヤゲート嚙み込み,80,1
ピンロック取外し加工,,加工,外,ピンロック取し,60,1
チェーン溶接,,溶接,,チェーン,40,1
キャッチ修理,キャッチ,修理,,,80,1
ハンドル折損取付加工,ハンドル,加工,,折損取付,80,1
ロープ2個取付溶接（部品込み）,,溶接,,ロープ2個取付（部品込み）,40,1
コボレーンシート押え脱着,シート,脱着,,コボレーン押え,80,1
シート破損部分補修テープ貼付,シート,補修,,破損部分テープ貼付,80,1
ドラックリンク割ピン部加工,,加工,,ドラックリンク割ピン部,40,1
バンパーASSY交換,バンパー,交換,,ASSY,80,1
左サイドガード折損切替溶接,ガード,溶接,左,サイド折損切替,100,1
センタースロットルキャッチハンドル脱着,ハンドル,脱着,センター,スロットルキャッチ,100,1
ピン曲がり直し,,直し,,ピン曲がり,40,1
シーム製作取付,,製作,,シーム取付,40,1
ガイドブラケット脱着鈑金,ブラケット,脱着,,ガイド鈑金,80,1
ベゼル交換,,交換,,ベゼル,40,1
リベット打ち2本(材料込み）,,,,,0,1
左アーチゴム交換,ゴム,交換,左,アーチ,100,1
フェンダー脱着修正バックランプ,フェンダー,脱着,,修正バックランプ,80,1
反射板,反射板,,,,40,1
テールランプ脱着,ランプ,脱着,,テール,80,1
歩み板取付ボルト折れ込み修理3本,,修理,,歩み板取付ボルト折れ込み3本,40,1
歩み板取付,,取付,,歩み板,40,1
ウィングキャッチ受け3個取替加工,キャッチ,取替,,ウィング受け3個加工,80,1
左右バックランプステー製作取付溶接塗装,ランプ,溶接,左,右バックステー製作取付塗装,100,1
左右フロントキャブサスベローズ交換,,交換,左,右フロントキャブサスベローズ,60,1
ホイールカバー全軸脱着,ホイール,脱着,,カバー全軸,80,1
右ミラー交換,ミラー,交換,右,,100,1
嚙み込みステンボルト切断取替加工6本,,取替,,嚙み込みステンボルト切断加工6本,40,1
ワイパーアーム,,,,,0,1
ウィンドシールドロアパネル,パネル,,ロア,ウィンドシールド,60,1
ミラーロアステイ,ミラー,,ロア,ステイ,60,1
ライニング張り替え12枚,,,,,0,1
ライニング張り替え4枚,,,,,0,1
ステイ修正折損溶接,,溶接,,ステイ修正折損,40,1
ボデー蝶番4個亀裂修正溶接,,溶接,,ボデー蝶番4個亀裂修正,40,1
煽りスケット取替1か所,,取替,,煽りスケット1か所,40,1
左右ウィングキャッチ受け,キャッチ,,左,右ウィング受け,60,1
ガート取替加工,,取替,,ガート加工,40,1
溶接ボルト切断取替加工溶接3本,,取替,,溶接ボルト切断加工溶接3本,40,1
左後ろ煽りドアキャッチ受け取替加工,ドア,取替,左,後ろ煽りキャッチ受け加工,100,1
ワイヤー交換,,交換,,ワイヤー,40,1
右ウィング支柱,ウィング,,右,支柱,60,1
枠骨応急曲がり直し,,直し,,枠骨応急曲がり,40,1
ステイ切断応急固定溶接,,溶接,,ステイ切断応急固定,40,1
幌骨差込ブラケット２個加工取替,ブラケット,取替,,幌骨差込２個加工,80,1
リベット打ち替え1ヶ所,,,,,0,1
左ステイ制作取付加工,,加工,左,ステイ制作取付,60,1
左サイドガード折損リブ入れ溶接,ガード,溶接,左,サイド折損リブ入れ,100,1
左右煽りドアスケット4個調整,ドア,調整,左,右煽りスケット4個,100,1
右キャブサスベローズ交換,,交換,右,キャブサスベローズ,60,1
燃料サブタンク燃料抜き,タンク,,,燃料サブ燃料抜き,40,1
床面錆落とし,,,,,0,1
煽り右異音点検,,,右,煽り異音点検,20,1
アルミ縞板脱着,,脱着,,アルミ縞板,40,1
ブッシュ貼付,,,,,0,1
カプラーロックスイッチ取付ブラケット加工,ブラケット,加工,,カプラーロックスイッチ取付,80,1
左右サイドガード折損,ガード,,左,右サイド折損,60,1
亀裂,,,,,0,1
リブ入れ溶接,,溶接,,リブ入れ,40,1
ねじ穴製作,,製作,,ねじ穴,40,1
左右後ろ煽りドアスケット取替,ドア,取替,左,右後ろ煽りスケット,100,1
左バンパーコーナーカバー交換,バンパー,交換,左,コーナーカバー,100,1
右ミラー調整,ミラー,調整,右,,100,1
右ウィング中板脱着押え破損部分切断,ウィング,脱着,右,中板押え破損部分切断,100,1
リレーバルブ清掃,,,,,0,1
右ウィング異音点検グリスアップ,ウィング,,右,異音点検グリスアップ,60,1
ウェザーストリップゴム貼付,ゴム,,,ウェザーストリップ貼付,40,1
左右前後4個スケット取替,,取替,左,右前後4個スケット,60,1
カーゴナット取替加工5本,,取替,,カーゴナット加工5本,40,1
架台右上下レール2本脱着2㎝切断,レール,脱着,右,架台上下2本2㎝切断,100,1
ダンプキャッチ点検応急処置,キャッチ,,,ダンプ点検応急処置,40,1
グリルASSY取替,グリル,取替,,ASSY,80,1
右ドア開き止めボルト折れ込み修理,ドア,修理,右,開き止めボルト折れ込み,100,1
煽りドアスケット4ケ取替,ドア,取替,,煽りスケット4ケ,80,1
右前煽りドアキャッチ脱着修正,ドア,脱着,右,前煽りキャッチ修正,100,1
支柱コーキング処理,,,,,0,1
キャッチ取替,キャッチ,取替,,,80,1
架台下段インターロックストッパーブラケット修理,ブラケット,修理,下,架台段インターロックストッパー,100,1
左エアークッション取替,,取替,左,エアークッション,60,1
リヤゲート曲がり直し鈑金,,直し,,リヤゲート曲がり鈑金,40,1
インターロックリミットスイッチステン板曲げ加工取り付けステン溶接,,溶接,,インターロックリミットスイッチステン板曲げ加工取り付けステン,40,1
左右スケット4ケ調整,,調整,左,右スケット4ケ,60,1
サニーホース押さえ曲がり切断取り外し2カ所,ホース,切断,外,サニー押さえ曲がり取りし2カ所,100,1
左前煽りドア開閉補助装置脱着分解応急修理,ドア,脱着,左,前煽り開閉補助装置分解応急修理,100,1
鳥居ガードゴム表裏反転取付加工,ゴム,加工,,鳥居ガード表裏反転取付,80,1
左サイドガードステー切断,ステー,切断,左,サイドガード,100,1
製作取替加工,,取替,,製作加工,40,1
バルブ接触部分切断修正,,切断,,バルブ接触部分修正,40,1
ボデー左右支柱6カ所煽りキャッチ固定溶接,キャッチ,溶接,左,ボデー右支柱6カ所煽り固定,100,1
リンギ入れ切断取り外し,,切断,外,リンギ入れ取りし,60,1
マニュホルド折れ込みボルト取り外しねじ穴製作,,製作,外,マニュホルド折れ込みボルト取りしねじ穴,60,1
左ナンバープレートステイ修正折損溶接,,溶接,左,ナンバープレートステイ修正折損,60,1
リブ制作取付溶接,,溶接,,リブ制作取付,40,1
右ドアー雨漏れ応急修理,ドア,修理,右,ー雨漏れ応急,100,1
ルーフ速度灯脱着,,脱着,,ルーフ速度灯,40,1
レンズ折損接着,,,,,0,1
雨漏れ点検修理,,修理,,雨漏れ点検,40,1
ウィング開閉作業,ウィング,,,開閉作業,40,1
右ドアヒンジ２個取替取り付け部分修正,ドア,取替,右,ヒンジ２個取り付け部分修正,100,1
ツイストロック応急修理,,修理,,ツイストロック応急,40,1
右煽りドア破損部分修正アルミ板貼付加工,ドア,加工,右,煽り破損部分修正アルミ板貼付,100,1
右煽りドア後ろコーナーカバー脱着,ドア,脱着,右,煽り後ろコーナーカバー,100,1
キャッチ受け脱着鈑金,キャッチ,脱着,,受け鈑金,80,1
床板脱着加工,,脱着,,床板加工,40,1
コネクタージョイント交換,,交換,,コネクタージョイント,40,1
コネクター折れ込み修理,,修理,,コネクター折れ込み,40,1
左前煽りドア前側修理,ドア,修理,左,前煽り前側,100,1
コーナーポスト取替加工,,取替,,コーナーポスト加工,40,1
左ウィング前後スケット点検,ウィング,,左,前後スケット点検,60,1
右アーチゴム取替,ゴム,取替,右,アーチ,100,1
左前煽りドア蝶番ボルト取付加工,ドア,加工,左,前煽り蝶番ボルト取付,100,1
右前ショックアブソーバー取替,,取替,右,前ショックアブソーバー,60,1
3.2㎜コの字曲げ材,,,,,0,1
右ドア蝶番取替,ドア,取替,右,蝶番,100,1
取り付け部曲がり直し,,取り付け,,部曲がり直し,40,1
ドア捻じれ修正,ドア,修正,,捻じれ,80,1
左右フレーム取付穴加工,,加工,左,右フレーム取付穴,60,1
ステップ取付加工,ステップ,加工,,取付,80,1
エアークリーナー台車製作（ショートパーツ込み）,,製作,,エアークリーナー台車（ショートパーツ込み）,40,1
右前セイコーラック取替,,取替,右,前セイコーラック,60,1
右ウェザーストリップゴム脱着,ゴム,脱着,右,ウェザーストリップ,100,1
右ドアストッパーボルト折れ込み修理2本,ドア,修理,右,ストッパーボルト折れ込み2本,100,1
フロント左右コンテナロックハンドル曲がり直し,ハンドル,直し,左,フロント右コンテナロック曲がり,100,1
左サイドガード脱着修正,ガード,脱着,左,サイド修正,100,1
リヤショックアブソーバー2本取替,,取替,,リヤショックアブソーバー2本,40,1
ライニング張替6枚,,張替,,ライニング6枚,40,1
左ミラーステー曲がり直し,ミラー,直し,左,ステー曲がり,100,1
サイドアンダーミラー交換,ドア,交換,サイド,アンダーミラー,100,1
バックミラー脱着修正,ミラー,脱着,,バック修正,80,1
サイドミラーステイ脱着修正,ミラー,脱着,サイド,ステイ修正,100,1
ライニング10枚張替え,,張替,,ライニング10枚え,40,1
架台ジョルダー折損溶接,,溶接,,架台ジョルダー折損,40,1
ライニング10枚張替,,張替,,ライニング10枚,40,1
サイドバンパーコーナー製作取付加工溶接,バンパー,溶接,サイド,コーナー製作取付加工,100,1
敷ゴム脱着貼付加工,ゴム,脱着,,敷貼付加工,80,1
リヤショックアブソーバー脱着,,脱着,,リヤショックアブソーバー,40,1
上側ブッシュ取り付け,,取り付け,上,側ブッシュ,60,1
取り付け部損傷応急修理,,修理,,取り付け部損傷応急,40,1
リヤゲートロックレバーブラケット6㎜リベット穴掘り打ち替え加工,ブラケット,加工,,リヤゲートロックレバー6㎜リベット穴掘り打ち替え,80,1
ハーネスガイド折損補強取付溶接,,溶接,,ハーネスガイド折損補強取付,40,1
左後ろフェンダーステー脱着,フェンダー,脱着,左,後ろステー,100,1
リヤバンパー補修,バンパー,補修,,リヤ,80,1
右サイドガード切替溶接,ガード,溶接,右,サイド切替,100,1
クロスメンバー2カ所溶接,メンバー,溶接,,クロス2カ所,80,1
左右サイドガード5カ所溶接,ガード,溶接,左,右サイド5カ所,100,1
左右フレーム前側亀裂溶接,,溶接,左,右フレーム前側亀裂,60,1
ブレーキライニング8枚張り替え,,,,,0,1
左サイドガードステー2ヶ所腐食部曲げ鋼材製作パ地あて加工溶接,ステー,溶接,左,サイドガード2ヶ所腐食部曲げ鋼材製作パ地あて加工,100,1
突っ張りステー1本取替加工,ステー,取替,,突っ張り1本加工,80,1
リヤ左ショックアブソーバー取替,,取替,左,リヤショックアブソーバー,60,1
タイヤ灯ブラケット脱着折損補強取付溶接,タイヤ,脱着,,灯ブラケット折損補強取付溶接,80,1
後部大型反射板取替6㎜リベット穴掘り打ち替え加工,反射板,取替,後,部大型6㎜リベット穴掘り打ち替え加工,100,1
床面前側中央コの字曲げ鋼材製作切り替え加工溶接（材料込み）,,溶接,前,床面側中央コの字曲げ鋼材製作切り替え加工（材料込み）,60,1
ウィング点検,ウィング,,,点検,40,1
マッドガードエプロン取替,ガード,取替,,マッドエプロン,80,1
ブリッジ側ショックアブソーバー1本取替,,取替,,ブリッジ側ショックアブソーバー1本,40,1
リヤ足回り点検,,,,,0,1
左リヤフェンダー応急引出し修正,フェンダー,修正,左,リヤ応急引出し,100,1
左右フレーム亀裂カット表裏溶接8カ所,,溶接,左,右フレーム亀裂カット表裏8カ所,60,1
キャブショック左右4本脱着,,脱着,左,キャブショック右4本,60,1
左右煽りドア中板20カ所リベット留め加工（材料込み）,ドア,加工,左,右煽り中板20カ所リベット留め（材料込み）,100,1
左右煽りドア中板20カ所リベット留め加工（部品代金含む）,ドア,加工,左,右煽り中板20カ所リベット留め（部品代金含む）,100,1
左右後ろセイコーラックASSY取替,,取替,左,右後ろセイコーラックASSY,60,1
脚立フック製作,,製作,,脚立フック,40,1
リヤゲート右上亀裂切断ステン溶接,,溶接,右,リヤゲート上亀裂切断ステン,60,1
左煽りドア補強板取付,ドア,取付,左,煽り補強板,100,1
左右煽りドアリベット打ち替え加工（部品代金含む）,ドア,加工,左,右煽りリベット打ち替え（部品代金含む）,100,1
左右リヤタレゴムガードフレーム製作取付,ゴム,製作,左,右リヤタレガードフレーム取付,100,1
コネクターブラケット製作取付,ブラケット,製作,,コネクター取付,80,1
左バックミラーアーム,ミラー,,左,バックアーム,60,1
ロアステー取替,ステー,取替,ロア,,100,1
カメラ付替え,,付替,,カメラえ,40,1
アンダーカバーステイボルト折れ込み修理2本,カバー,修理,,アンダーステイボルト折れ込み2本,80,1
ウィングキャッチ交換,キャッチ,交換,,ウィング,80,1
内張点検,,,内,張点検,20,1
エア抜きホース取替,ホース,取替,,エア抜き,80,1
躍場取り付け,,取り付け,,躍場,40,1
工具箱分解ブラケット取り付け,ブラケット,取り付け,,工具箱分解,80,1
左右煽り点検調整,,調整,左,右煽り点検,60,1
右フラッシャー交換,,交換,右,フラッシャー,60,1
ラック分解研磨塗装作業,,塗装,,ラック分解研磨作業,40,1
ウィング中板脱着2枚,ウィング,脱着,,中板2枚,80,1
蝶番修正ボルト取付加工2ヶ所,,加工,,蝶番修正ボルト取付2ヶ所,40,1
センタービーム折損部修正補強取付加工1ヶ所,,加工,センター,ビーム折損部修正補強取付1ヶ所,60,1
左右蝶番点検,,,左,右蝶番点検,20,1
リーンホースメントボルト取付,ホース,取付,,リーンメントボルト,80,1
左ミラーモーター取替,ミラー,取替,左,モーター,100,1
アーム脱着塗装,,脱着,,アーム塗装,40,1
アーム可動域加工,,加工,,アーム可動域,40,1
左右リヤショック２本取替,,取替,左,右リヤショック２本,60,1
左右リヤフレーム腐食部分補強材制作取付溶接2カ所,,溶接,左,右リヤフレーム腐食部分補強材制作取付2カ所,60,1
左右配線,,,左,右配線,20,1
右ドアASSY交換,ドア,交換,右,ASSY,100,1
部品組み換え作業3回（塗装不具合の為）,,塗装,,部品組み換え作業3回（不具合の為）,40,1
プラットホーム取付折損ボルト取替加工2本,,取替,,プラットホーム取付折損ボルト加工2本,40,1
右セイコーラック分解アーム脱着折損修理,,脱着,右,セイコーラック分解アーム折損修理,60,1
左右穴掘りボルト留め加工,,加工,左,右穴掘りボルト留め,60,1
右サイドガード折損修正溶接1ヶ所,ガード,溶接,右,サイド折損修正1ヶ所,100,1
腐食突っ張りステー1本製作取替加工溶接,ステー,取替,,腐食突っ張り1本製作加工溶接,80,1
ロープ縛り直し,,直し,,ロープ縛り,40,1
左後ろスケット取り外し嚙み込みボルト切断,,切断,左,後ろスケット取り外し嚙み込みボルト,60,1
荷台左ジョルダーロック切断,,切断,左,荷台ジョルダーロック,60,1
ホイストブラケット切断脱着溶接,ブラケット,脱着,,ホイスト切断溶接,80,1
ジョルダー脱着,,脱着,,ジョルダー,40,1
左後ろ煽りドアスケット取り付け破損部分修正,ドア,取り付け,左,後ろ煽りスケット破損部分修正,100,1
スケット取替え,,取替,,スケットえ,40,1
荷台床破損部分張替加工,,加工,,荷台床破損部分張替,40,1
アーム取替え,,取替,,アームえ,40,1
リーンホースメント左右取替加工,ホース,取替,左,リーンメント右加工,100,1
中板脱着,,脱着,,中板,40,1
蝶番曲がり直し取り付け,,取り付け,,蝶番曲がり直し,40,1
リヤゲートキャッチ左右脱着修正,キャッチ,脱着,左,リヤゲート右修正,100,1
外装点検,,,外,装点検,20,1
ラッシングベルト取り外し,,取り外し,外,ラッシングベルト取りし,60,1
左セイコーラック取り外し,,取り外し,左,セイコーラック,60,1
右セイコーラック左に移設加工,,加工,左,右セイコーラックに移設,60,1
部品組替作業,,組替,,部品作業,40,1
右後ろ床枠曲がり直し,,直し,右,後ろ床枠曲がり,60,1
パ手入れ鈑金,,鈑金,,パ手入れ,40,1
インターロックスイッチ脱着,,脱着,,インターロックスイッチ,40,1
レバープレート製作取付加工,,製作,,レバープレート取付加工,40,1
床フックケース脱着,,脱着,,床フックケース,40,1
右アルミサイドガードASSY取替加工,ガード,取替,右,アルミサイドASSY加工,100,1
鳥居シート載せ左右亀裂溶接2ヶ所,シート,溶接,左,鳥居載せ右亀裂2ヶ所,100,1
滑り止めテープ張替,,張替,,滑り止めテープ,40,1
観音扉コンパネ立て修正,,修正,,観音扉コンパネ立て,40,1
リベット穴掘り留め･コーキング処理,,,,,0,1
ドライバーシートサスペンション交換,シート,交換,,ドライバーサスペンション,80,1
嚙み込みボルト切断,,切断,,嚙み込みボルト,40,1
枠骨ステー脱着穴埋め溶接ボルト穴製作加工,ステー,脱着,,枠骨穴埋め溶接ボルト穴製作加工,80,1
左右ステーボルト折れ込み修理,ステー,修理,左,右ボルト折れ込み,100,1
中央ステーボルト折れ込み修理,ステー,修理,中央,ボルト折れ込み,100,1
